date,Abuse Level,Tweet Content,Interest
2019-05-08,3 ,"Rt)지금 서양에서 남자들이 트젠이라고 하면 여자탈의실, 화장실에도 들여보내주고 사회적 약자 여자들 파이에 내가 더 약자라고 우기고 뺏을 수 있구나 하면서 인셀들말고도 젠신병자 자처하면서 여자랑 헤테로로 연애하고 있던 놈들이랑 이미 결혼한 놈들도 자기 6여자9라고 레즈비언, 파트너 단어",50
2019-06-02,3 ,"아니
젠더설지지 너무 싫어
트젠은 더 싫어 개싫다고
제발 퀴퍼 내 탐랑0 들이지마
제발제발 내 탐라에 트젠지지하는 사람 없었으면 좋겠다고 진짜 역겹다...",1
2019-07-25,3 ,알티 저 사람 트젠 성매매업소 포주잖아 ㅅㅂㅋ ㅋ ㅋ ㅋ ㅋ ㅋㅋㅋㅋ ㅋ ㅋ ㅋㅋㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋㅋㅋㅋㅋ개더러워,0
2019-08-21,3 ,"이 사람 트젠 아닌거 같은데 편은 ㅈ나게 드네. 역시 노란리본ㅋㅋㅋㅋ

트젠은 애초에 사회적여성성을 따라하려고 코르셋을 차는거고 페미는 그 사회적 남성성, 사회적 여성성 자체를 깨부수려고 코르셋을 벗은거에요.

트젠신병자처럼 여성성=코르셋으로 생각하는게 아니라. https://t.co/TWsVMYjtW6",3
2019-09-19,3 ,트젠 유튜버들 성매매 하는거 존나 역겹네 역시 xy는 어디 안가나봄,0
2019-11-02,3 ,트젠 빨갱이 되어봐라 스몰토크 맞춰주다가 역겨워서 상대 면상에 토나 안 하면 다행,0
2019-11-18,3 ,준다고 했는데 여자탈의실에 들어가야된다고 박박 우겨서 굳이 여자탈의실 개방시켜버렸단다. 6트젠9이라고 하는 젠신병자들이 원하는게 뭔지 참 투명하다고 멘션에서도 그런다. 남자들이 원하는 건 자기들 공간이 아님. 여성의 공간 침입과 위협으로 자기들이 가지고 있는 자지권력 확인하는 거지.,19
2019-11-28,3 ,트젠이 어딜 감히 렞으사이에 끼려고 해 역겹게,0
2019-12-01,3 ,그리고 트젠도 싫어함 블락하기 완벽한 사람인거같죠 걍 블락하세요 트젠도 이해 못해주겠음 ^^ 평생 남자 특권 누리다가 자기 정체성 여자라고 자지떼고 여자로 살아가요 하는거 역겹구용 알아서 판단하고 블락하세요 https://t.co/2JiKfjQ10w,0
2019-12-08,3 ,미셀 오바마는 트젠 오바마 게이 똥꼬충 새끼! 너넨 이런 전 세계한테 사기친 악마같은 사기꾼 오바마를 올려칠 부류다 개역겹네~~~! 미셀 오바마는 트젠 쓰레기다 트젠이라는 쓰레기! —  https://t.co/spNo0d6Oqa,2
2019-12-21,3 ,트젠 주제에 생물학적 여자 취급받고 싶어서 안달난 새끼들 너무 더러움... 보지는 섹스하기 위해 존재한다는 미친 새끼들..,0
2019-12-21,3 ,더러워 시발... 트젠을 어떻게 여성으로 존중해 줘 쪽수로나 소수자지 지들이 누리고 있는 권력만 봐도 차졀받는 입장이 아닌데,0
2020-01-14,3 ,"트젠 싫고 무서움 기괴함 역겨움 무서운 이유는 그렇게 하고 다녀서? 드렉도 마찬가지고 돈고충들도 싫은게 뒷보지 언니 썅년 거리고 여자 질투 하는게 어이없고 싫음.. 가자, 클라라 https://t.co/dtQSAPSTgy",0
2020-01-15,3 ,해주고 여자들 죽이고 여자들 때리고 코르셋=여자라는 거 존나 자연스럽게 나불대서 역겨움 트젠 존나 이기적임 니들이 코르셋 좋아하는 남자지 여자니? ***,1
2020-01-21,3 ,"안 그래도 요즘 여초들 보면 1년전까지만 해도 트젠 지지하던 여자들이 트젠 성폭력, 트젠유튜버 대다수 성매매과거, 사고방식 ㅈ같은 거 알고(여자되서 남자한테 사랑받고 싶은 우웩마인드)돌아서서 트젠 존나 까던데 그렇게 멍청하게 여자나 까고 있을 시간 있나 모르겠네? ㅋㅋㅋㅋㅋ",2
2020-01-21,3 ,트젠은 젠신병이다 https://t.co/1xNfRjcQHb,1
2020-01-21,3 ,트젠 진짜 본나 역겹다,1
2020-01-23,3 ,"아니 트젠이고 뭐고 ㅅㅂ 여군이 쉬운줄아나 개빡치게 하네
그 말하는 베이스는 여자를 더 아래로 보는거잖아
진짜 껍데기만 여자아님? 우웩 근데 트젠은 생리 안하잖아 
나 생리한다고 컨디션 개 망해서 훈련 ㅈㄴ 힘들었는데? 그리고 스트레스받는다고 하혈하는것도 아니잖아",2
2020-01-24,3 ,난 동성애 바이 이해됨. 응원함(여자한정) 근데 트젠은 여혐이랑 결부되어 있고 가부장제 폐해라 싫음. 그래도 여자-&gt; 남자로 체인지는 이해됨. 2등시민에서 1등시민 되고 싶은거 이해 가능. 근데 남자-&gt; 여자 체인지는 자적자 당한 정신병자 여혐남일 확률 100%,20
2020-01-26,3 ,진짜 소름돋고 역겹다 보지미인 트젠이라니 말이라고 어디서 배워처먹었나 아주 입에 걸레를 싸물어가지고,0
2020-01-30,3 ,트젠이 여대를 간 이유는 여성으로서의 무언갈 보여주기 위함이 아닌 트젠으로서의 가능성을 보여주기 위해 굳이 여대 간 거 맞는데 ㅋㅋ 개좆같음 여대가 무슨 의미로 개설된 건지도 모르고 그저 자신만을 위해 도구로 이용한 거네 우욱...,3
2020-01-30,3 ,우욱 트젠 개극혐,0
2020-01-30,3 ,숙명여대에 트젠이 합격했단다 트젠이 무슨 여자냐 니들이 말하는 여자의 기준이 뭐냐 성기만 여자처럼 만들면 여자니? 역겹고 염색체 여성으로서 여자가 그렇게 정의될 수 있다는게 굉장히 기분이 더럽다,36
2020-01-30,3 ,,3
2020-01-30,3 ,트젠이 여대에 입학이 가능하다면 그냥 난 트젠혐오할래... 고추달고 태어난새끼가 난 여성스러워 ㅎㅎ 거리다가 진짜로 여자로 대해준사람 몇없을꺼면서 여자인척 여대입학 역겹네... 여대말고 다른학교 많은데 트젠하고 굳이 여대를 선택한 이유가 뭐지;;,0
2020-01-30,3 ,아... 트젠 존나 역겹다•••••• 생각 자체가 역겨움,0
2020-01-30,3 ,@in_the_sky_moon 하ㅜ진차 트젠 제일 싫어요;;;;;;;;;; 아 상상만 해도 진짜 치가 떨ㅇ리고 더렂고 역겹고,1
2020-01-30,3 ,도랐다 진짜 ㅋ 뭔 트젠을 숙대에 합격시켜; 악착같이 여자 파이 차지하려고 발악하는 꼬라지 보면 토나온다 이제 다른 여대들도 눈치 보면서 트젠 합격시키는 사례가 나오겠군 전례가 숙대니 ㅋ 좆팔 역겹다,0
2020-01-31,3 ,"역겹다 역겨워 진심으로 면상에 토해주고 싶다
고추 잘라서 보지 만든게 여자라는 개소리 짖어대는 트젠하나가 수많은 여성들을 짓밟는데 트젠을 감싸면서 감히 ^인권^학술동아리라 할 수 있니. 니네가 말하는 그 인권에 여성은 없지!",0
2020-01-31,3 ,야 시발 트젠은 여성이 아니야 여자라고 우겨봤자 그냥 트젠이라고 자지공예한 한남국자일 뿐임 트젠 뒤에 여성 붙이지마라 역겨우니까,0
2020-02-02,3 ,트젠이 레즈빠를 왜가냐 진짜 아 개싫겠다 개역겨워;; 여잔줄 알았는데 알고보니 남자면 진짜 워후 ㅠ어후;,0
2020-02-02,3 ,트젠이 레즈클럽에 왜가지 ㄹㅇ 젠신병자라는 말이 괜히 잇는게 아니다^__^,0
2020-02-02,3 ,ㅋㅋ뭐가 됐든 트젠 여자 자리 뺏고 끼어드는 거 존나 역겨움,0
2020-02-04,3 ,나는 원래 진짜 트젠에 대해서 별생각이 없었는데 가끔씩 보이는 트젠이라는 것들이 쓴 글들보면 너무 지저분하고 역겨움. 남자로 태어난것들이 지들이 여자랍시고 성전환 수술해서 생리니 임신이니 성생활이니 지껄이는데 진짜 웃기지도않음. 니네 질 대장에서 잘라낸거잖아? 진짜 아니잖아?,5
2020-02-04,3 ,"아 진짜 이런 진짜도 아닌 이상한 짝퉁 트젠들이 지네가 진짜 여자인것마냥 개소리하는게 너무 드럽고 역겨워서 트젠 자체가 혐오스러워짐.
트젠 블로그같은데보면 뭐있는줄아냐? 백합물 레즈물 이딴거있다고. 목소리도 이상한것들이 그딴거본다고 지네가 정신적인 여자라고.",1
2020-02-04,3 ,진짜 트젠 입학하지마라 제발 정신적 생리하는 xy유전자 안받아요 ... 이상한 생식기로 만든 가짜보지달고 우리학교 화장실에서 봉질하고 있을 생각하니 끔찍해;;;; 이제 여장남자를 봐도 저사람이 숙대학생일지 외부인일지 모른다는게 얼마나 공포스러운지...,2
2020-02-05,3 ,ㅋㅋ 이 계정에서 존나 트젠 혐오하다가 데레계 들어가면 트젠사랑충들 ㅈㄴ 많아서 우웩~,0
2020-02-06,3 ,"게이남 트젠 지지하는거 역겹다 반박 내용도 토나옴. 게다가 여자보고 재기래ㅋㅋ
자지에 미쳐 멍청하다 못해 돌아버린듯🤮",0
2020-02-08,3 ,"탈코광광대던련들아
똥꼬충챙기던련들아
트젠혐오하지말라던련들아
익숙하죠잉? ㅋㅋㅋ 공격대상이항상 코르셋/게이/트젠 이아니라여자들이죠 ㅇㅇ",6
2020-02-10,3 ,트젠의 논리가 너무 싫고 역겹긔 그냥 그래서.. 그냥 그렇게 느껴서.... 라고하면....... 대체 어느나라의 누가 인정해주냐,0
2020-02-14,3 ,아.. 트젠 존나 싫다 역겹다 진짜 씹토나와ㄷㄷ,0
2020-02-27,3 ,@e6_zzv09 그러니까요 ㅋㅋㅋㅋㅋ 걔들이 가져오는 근거들로 자승자박만 해도 트젠이 좢밥 가부장제에 찌든 애들인 거 알 수 있는데 논리 안 먹히면 혐오자 웅앵 하면서 도망가잖아요... ㅋㅋㅋㅋ 자기가 믿는 거 말고는 안 들으려 하는 거 사이비 그 자체...,2
2020-03-07,3 ,트젠이 괜차노다고 이태원 클라스에서 어쩌고 하는데 역겨워 남자로 꿀빨고 살다가 여자로 성전환 ..ㅋㅋㅋ 저 트젠에 편견 개많습니다 방탄도 한승우도 그렇게 안싫어하는데 트젠은 ㅈㄴ 싫어합니다,1
2020-03-08,3 ,저는 게이샛기와 트젠 개극혐함니당^^~~~~~ 투디 노상관이요 현실 똥꼬충 별님이들 보기싫허,1
2020-03-09,3 ,트젠 역겨워 옹호하시는 분들 블락좀ㅠ 이젠 존중 못하겠음 실제 여성은 탈코르셋 운동이 한창인데 트젠들은 코르셋 꽉 조이고 있고 이게 여성 인권에 당연 안 좋은 거 아님?,2
2020-03-09,3 ,트젠도 좃같음... 첨엔 걍 그른갑다 했는데 아니 시발.. 정신저긍로 전 여자래요!! 하면 다임? 봊달고 여성호르몬 주사 맞고 민증까지 바뀌면 ㅇㅈ 근데 왜 되다만것들이 여자니까 목욕탕 드갈거암 화장실 드갈거임 ㅇㅈㄹ하는거냐고.. 옷을 &gt;&gt;여자같이&lt;&lt; 입으면 다임..?? 역겨움,0
2020-03-15,3 ,난 사실 트젠 안믿어 ㅋㅋ 전남친이라고도 하기 싫은 그 새끼 나보고 자긴 트젠이구 ㅜ 여성에 가깝구 나한테 성정체성에 대해 자주 대화하구 그랬는데 ㅋㅋ 나랑 사귀고 나니 걍 남자되더라 그거에 대해서 너 트젠이라매 이랫더니 아니랫음 넘모 역겹당 이거예요,0
2020-03-15,3 ,젠신병자라 하면 좃따 기분 드럽긴 한데 진심 트젠은 정신병이야... 십바... 같은 부류 취급받긴 싫은데 저건 ㄹㅇ 중증 정신병이라고ㅠㅜ,1
2020-03-15,3 ,탐라에 게이다 트젠이다 거리는 남자들 넘어오면 다 블락 중ㅋㅅㅋ 똥꼬충 똥냄시나영...,1
2020-03-15,3 ,트랜스젠더 트젠 너무 진짜 정말 싫음. 니들이 정신적 여성 주장하는 동안 생물학적 진짜 여성들은 매일 더 죽어가며 불안에 떨고 있다고. 정신적 고양이라고 주장한다고 해서 고양이 되는 거 아니잖아. 망상 좀 그만해. 역겨워 죽겠어. 아무리 발악해도 너희는 남자야.,0
2020-03-17,3 ,트젠을 합리화할 거면 불쌍하다느니 트젠은 인권 없냐느니 그딴 소리 하지 말고 정신적 성별이 뭔지나 밝혀내 ㅋㅋㅋ 제일 중요한 건 뒷전이고 얌생이새끼마냥 감성팔이 처 하고 있노 구질구질 역겹다 그러니까 불쌍해서 여자란 거지? ㅋㅋㅋㅋ 수준 ㅈㅍ,29
2020-03-17,3 ,그 사건이 있었을때 남자들 반응이 한결같이 오 그러면 나도! 였는데 이젠 아주그냥 법적으로 인정받았다고 날뛰겠구나 싯팔 좆팔 진짜 더러워서 비수술 트젠은 그냥 여장남자지 어디서 트젠이라고 비비적대냐,0
2020-03-25,3 ,트젠이 왜 여자임? 자지 없음 다 여자냐. 트젠들이 여탕이나 여자화장실 여대가고 싶어하는거 시발 더러워서 진짜🤮🤮,0
2020-04-07,3 ,@tokki_nap 생물학적 트젠은 뭔 소리래요 그럼 트젠이 암수한몸이란 소린가; 트젠 너무 유해하고 폭력적이고 역겨워요~ 우우~,2
2020-04-11,3 ,으 트젠 빻남이 정치판에서 자들자들한다고? 역겨워,0
2020-04-19,3 ,으 내 트친중에 트젠 지지자가 있었다니 존나역겹다,0
2020-04-23,3 ,페미니스트들이 지적하는 여혐의 모든것들을 트젠신병자들이 하고있는데 트젠은 옹호해주는 페미니스트는 대체 뭘까,1
2020-04-23,3 ,@go_entj 허ㅓ억 그니까요 제말이요ㅠㅠㅋㅋㅋ 옛날에는 아... 트젠 분들 지지해용!(우웩) 이랬는데 이제와서 보면 처음 근본부터 여혐덩어리잖아요ㅜㅜㅋㅋㅋㅋ 극혐 아닐 수가 없음,0
2020-04-28,3 ,인공 보지 달고 전 여잔데욧?! 하는 거 놈딱 웃김 자지 없으면 여자임? 트젠 좆더럽다고 자지 새끼들아,1
2020-05-02,3 ,"내가 양성, 동성은 뭐라 안하고 싶어도 트젠은 역겨운게 없는 여성스러움 강조하고 있고 여성 인권 떨구고 있는게 트젠임
여장을 해도 후장 뚫리는 주제에 자지들이 왜이리 지랄을 하는지
역겹다",0
2020-05-18,3 ,"@RB_baksa 자댕이도 아닌데 부랄이 달려있으면...
혹시 트젠 똥꼬충? 윾엑",0
2020-05-23,3 ,ㄹㅇ 퀴어 배척을 하든 말든 내 알 바는 아닌데 퀴어도 우파 할 수 있음 아 물론 전 여성 양성애자고요 트젠 및 각종 젠신병자는 정신병이라 생각하고 게이는 싫어함,12
2020-05-24,3 ,이 계정 남자라며? 성노동=노동 배경에 계정닉은 멜섭 프사엔 트젠 쓰여있고  플필 소개는 ^창녀^(ㅅㅂㅋㅋㅋㅋ)ㅈㄴ 이상해서 페미들이 옛 트윗에 생리 단어로 찾아봤다는걸로 소름끼친다느니 디스포리아 온다느니ㅋㅋㅋㅋㅋㅋㅋㅋ 실화 남자면 창녀 워딩 쓰는 거 존나 역겨운거고 🤮 🤮 웩웩 https://t.co/N2TDByS9C7,1
2020-05-26,3 ,ㅈㅔ발 네?? 좀? 저기요? 설명좀? 해주시면? 안될까요? 사지가 멀쩡한 사람이 나는 사지가 없는데 왜 팔다리가 있지 느낌이 이상해 팔다리를 움직이는 감각이 역겨워! 라고 한다면 그건 정신병이에요... 실제로 저런 병이 있는거로 알고 처방이 된다고요 근데 왜 트젠은 아님...?,1
2020-05-27,3 ,비수술 트젠 개싫어함 비수술 트젠이 여자라고 여자화장실 가는 걸 생각하면 역겨움 걍 못 박을꺼라 싫으면 블락ㄱ 그리고 빻은 말 하던 ㅅㅇㅈ도 안좋아해요 빻은 말 많이 했던데 사과는 하나도 안보이고 내가 못 본건지 뭔지 암튼 본게 없음ㅋㅋㅋ;;,5
2020-05-27,3 ,"바이,레즈는 전혀 호모포빅?그런거 아닌데 게이랑 트젠이랑 젠더론 어쩌구는 싫어요. 비엘도 얼굴이 잘생겨야 아 그렇구낭 존맛 ㅇㅈㄹ하지 비앙카 같은 새끼들 봐 역겹지",9
2020-05-28,3 ,트젠 옹호자들 진짜 돌아버렸나봄 더러워,0
2020-06-11,3 ,기억하세요 젠신병자 후빨러들은 여성들이 트젠에게 살해당해도 입 다물고 있을 것이라는 사실......... 미래형도 아니고 이미 여성을 향한 좆젠들의 수많은 강간 성폭력 살인 폭력에 입 다물고있다는 사실....,1
2020-06-11,3 ,세상에서 트젠이 제일 싫다 진짜 한남과 트젠이 대결할 정도로 트젠 싫다 우웩,1
2020-06-21,3 ,이새끼 나 혐오자로 매도하고 꼽줘놓고 사과도 안 하네ㅋㅋㄱ 근데 저 트젠 혐오자 맞아요 근데 한남한테 욕먹은게 넘 기분더러움 사과하셈 https://t.co/7jPxmjdV6I,1
2020-06-22,3 ,이러니 트젠 남→여를 안 싫어할 수가 있나. 역겨운 가치관 가지고 살다 여자로 수술한다고 그 가치관까지 뜯어고치는 거 아니잖아. 으... 모든 사람 그러진 않겠지. 하지만 주변 반응 보고 자제할 줄이나 알든가. 그럼 적어도 저러는 거 자랑스럽게 얘기하진 않겠지. 더럽고 추하다...,1
2020-07-16,3 ,아니 사람들 왤케 트젠을 못버림? 뭣만하면 트젠이래 ㅋㅋㅋㅋㅋㅋ 가만히 잘있다가 색배치로 ㅇㅈㄹ하는것도 존나 역겹고ㅋㅋ 시스가 끠씨한거면 트젠이야말로 ㅈㄴ 전혀 낌세도 없는데 밀어붙이는게 끠시한거임?ㅋㅋ 모르잖아 병신들아 제발??!  이세상 모든 여캐가 트젠끠씨에 따라야함?ㅋㅋ,0
2020-07-16,3 ,악 트젠 넘 역겹다 트젠 옹호자들이 다 나를 블락해줬으면 좋겠다 악,4
2020-07-18,3 ,아이고씨발 이제는 색깔 하나로 송하나까지 트젠으로 만들어버리네 얘네 진짜 문제있는거아니냐 ㅋㅋ 사람들이 젠신병자 젠신병자 하는데에는 다 이유가 있다 https://t.co/wVR4I1ponh,16
2020-07-18,3 ,난 도대체 어디서 라레가 트젠이라고 해석할 수 있는 요지가 어디서 나왔는지 모르겠음. 심지어 맨날 트젠들이 트젠녀 가슴 크게 그리고 자지 달아둔 덕에 더 씹스럽게 보임. 트젠들 머리에는 '여자는 무조건 가슴이 크고 머리가 길다' 정도의 생각머리만 들어있는 거 같ㅇ우욱. https://t.co/2pj6aeyRJC,6
2020-07-19,3 ,라이레이 트젠 캐해 너무 역겹다...인알을 몇 번 하려고 하다가 세상이 잘못되었으며 난 논리적이고 똑똑하다 하는 꼬라지 꼴도보기 싫고 말섞기 싫어서 그냥 블락이나 할란다...들어오는 족족 그냥 블락해야지...,0
2020-07-21,3 ,트젠 왜계속실트오름??? 실트에더 젠신병자들밖에안버임,0
2020-07-28,3 ,웩 트젠 틧이였어 으;;;,1
2020-08-14,3 ,모시는 분위기에 똥꼬충들 몰려와서 남왕벌짓도(남왕벌 워딩 안좋아하는데 대체어 추천바람) 많이 하고 있다. 서양의 경우 인터넷이 많이 보편화된 후 포르노 사이트가 아닌 곳에서 쉽게 포르노를 접하게 만들어준 여초에 가까운 텀블러에서 이렇게 되서 트젠 플로우 생기고 ao3나 Livejournal?등,8
2020-08-19,3 ,@johansthal 뭔소리야 ㄴ니는 흉내가 아니라 여자든 남자든 달라지고싶어하는ㅇ애늘 욕한거 야니야 트젠이든 뭐든ㅇㅇ 걔내더러 진짜가 될수없는 가짜년이ㅇ랴고 ㅋㅋ 니 트젠이야??,0
2020-09-05,3 ,"로오히개빡치네 여캐노출이 다양성에포함될수있으니 노출은빻은게안된다하자 근데 젠더론은말이달라지잖아요 아...개빡쳐 트위터에트젠해시같은거 찾으면 뭐나오는진아세요? 개저빻남들이 가슴수술, 좆떼는수술받고 구역질나는사진들찍어올린게있던데 역겹더라구요 트젠이 이런건데 여성인권을 생각하",3
2020-09-25,3 ,명 준내 싫어 걍... 걍 좆같지 않냐 트젠인 게 우욱,0
2020-09-26,3 ,젠신병자들 어떡해... 트젠 쉴드 치려고 이런 소리도 한다.... https://t.co/47PnaWUq1x,3
2020-09-26,3 ,"님 엠비티아이 믿으면서 트젠은 왜 안 믿으세요? 이 부랄 떨었던 젠신병자랑 똑같음 ㅋㅋㅋㅋㅋㅋ 망상 앱타쿠인 즈그들이 젠더 세계관에서 망상 젠더 하나씩 잡고 ""터프여! 나 뭐시기 젠더의 칼을 받아라!!"" 이러고 노는 걸 이렇게 보여 주다니 https://t.co/Lknfr4jOj7",5
2020-09-30,3 ,"아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
아 더러워~
트젠 역시 능지 수준 ㅋㅋ https://t.co/S8y1gqRvzL",0
2020-10-13,3 ,진짜 역겹다 ㅋㅋ 그래 너 트젠이고 영원히 여자가 될 수 없어요 .. 생리는 당연히 못하지 ㅋㅋ 더러운 피 몸 안에 죽을 때까지 고이고이 간직하세요,1
2020-12-02,3 ,아~ 트젠 너무 싫다... 저건 정신병이지... 역겨워 🤮,0
2020-12-22,3 ,차별금지 이지랄하네 ㅋㅋㅋ 트젠 정신병 맞는데 그 누가 성별을 바꾸고 싶어함? 여트젠은 이해를 하겟다만 남트젠은 고추한테 뒤뚫리고 싶은 거잖아 ㅋㅋㅋㅋㅋㅋ 성별만 여자로 바꾸면 남자가 다 고추 대주는 거로 착각하나 본데 현실은 본인들 남자였을 때 보다 역겨워함 ㅋㅋㅋㅋㅋ,0
2021-01-10,3 ,트젠 극혐  혐오스러워  에이즈  더러워.,2
2021-03-14,3 ,"트젠 존나 역겹네 ; 여자 지우기 오져 
정병새끼들이 https://t.co/qUUyaKQz83",3
2021-03-27,3 ,우웩 시발 트젠 ㅗ,0
2021-04-01,3 ,어디 섬에 다 가둬서 똥꼬충이랑 트젠이랑 한남만 살게 하자,2
2021-04-15,3 ,아미쳤나 이부분 진짜 존나 토나옴 진짜 존나역겨움 he could treat me as a vulnerable woman 🤮 his slap had been the most feminizing thing that had ever happen to me 🤮🤮🤮🤮🤮🤮🤮🤮 내 인생에서 가장 순수하게 feminization 당했던 순간🤮 여성주의하면서 트젠을 어떻게안고가 ㅋㅋ https://t.co/UDxiUVum4J,0
2021-04-16,3 ,"아 몰라 걍 좆달린것들 다 역겨움ㅋㅋ
사실 좆떼버린 트젠도 같이 역겨움 아 몰라 걍 XY들은 다 꺼져줬으면 좋겠다
내가 좋아하는 XY는 포켓몬스터 X.Y밖에 없음",0
2021-04-24,3 ,트젠 인공보지에서는 한달 묵힌 방구 냄새가 난다 https://t.co/bXAuWxHJJ7,6
